   80.197228	    1.296392	    0.172703	4083938.963840	    0.440063	    2.993196	    0.422007	    0.405513	 2499.948029	
   80.237238	    1.098835	    0.323397	4083690.854633	    0.440385	    2.993738	    0.630990	    0.293639	 2500.492742	
   80.277015	    0.960217	    0.456153	4083495.711441	    0.440683	    2.993810	    1.035222	    0.211617	 2496.791530	
   80.284443	    0.836748	    0.571730	4083340.935382	    0.440835	    2.995595	    1.063762	    0.214063	 2499.989888	
   80.357235	    0.737097	    0.673226	4083166.360273	    0.442418	    3.001764	    1.335768	    0.209244	 2495.501266	
   80.041743	    0.689066	    0.757499	4083077.577923	    0.438858	    3.006986	    1.750542	    0.328487	 2496.414163	
   80.413118	    0.554071	    0.828621	4082891.530138	    0.443582	    3.004240	    1.548644	    0.315429	 2498.002278	
   80.154402	    0.561347	    0.886934	4082790.565122	    0.438059	    3.009201	    1.394849	    0.313033	 2503.914826	
   80.361422	    0.485068	    0.932342	4082590.574698	    0.447821	    3.014815	    1.322764	    0.326332	 2508.542349	
   80.406292	    0.447154	    0.971544	4082394.672862	    0.455446	    3.014211	    1.249524	    0.393922	 2502.693777	
   80.323323	    0.417988	    0.996826	4082227.598661	    0.456916	    3.011288	    1.144717	    0.376241	 2510.475895	
   80.370101	    0.431430	    1.011967	4082077.665978	    0.456048	    3.007830	    1.089060	    0.369078	 2507.712322	
   80.355817	    0.433905	    1.019032	4081987.009476	    0.446298	    3.007631	    1.162716	    0.342611	 2507.823328	
   80.462608	    0.440487	    1.021187	4081798.090634	    0.453889	    3.002486	    1.250169	    0.340288	 2505.976201	
   80.529809	    0.452173	    1.016853	4081644.910104	    0.453987	    3.001447	    1.215308	    0.332286	 2505.911539	
   80.508333	    0.458616	    1.006571	4081528.878260	    0.447223	    2.999773	    1.224645	    0.316724	 2503.090988	
   80.470068	    0.472301	    0.989203	4081408.611119	    0.441603	    3.002167	    1.176047	    0.306142	 2500.240846	
   80.593599	    0.504360	    0.972874	4081237.426664	    0.447394	    3.006200	    1.276057	    0.313593	 2504.323127	
   80.588388	    0.533035	    0.947000	4081067.263642	    0.451553	    3.002232	    1.307717	    0.328682	 2503.786321	
   80.310121	    0.546143	    0.925273	4080788.351360	    0.476249	    2.999053	    1.339539	    0.391745	 2506.056151	
   80.448345	    0.580247	    0.900157	4080754.661094	    0.452277	    2.999532	    1.299858	    0.394721	 2513.307437	
   80.380258	    0.604511	    0.876077	4080623.129542	    0.448490	    2.995314	    1.293923	    0.430124	 2514.246417	
   80.388930	    0.635410	    0.849858	4080449.132126	    0.453219	    3.002381	    1.360911	    0.429619	 2513.811570	
   80.464655	    0.672411	    0.828549	4080313.454231	    0.450674	    3.000114	    1.376789	    0.450022	 2520.851973	
   80.416308	    0.702187	    0.804797	4080106.919304	    0.461487	    3.004083	    1.437978	    0.472104	 2520.850035	
   80.629056	    0.742905	    0.780153	4079926.704661	    0.465732	    3.004889	    1.568656	    0.489312	 2519.738173	
   80.580826	    0.764698	    0.753296	4079760.916397	    0.466407	    3.001371	    1.603827	    0.491421	 2526.510263	
   80.648293	    0.794963	    0.731868	4079650.487648	    0.456577	    3.000791	    1.594206	    0.482064	 2523.338809	
   80.747332	    0.815492	    0.712065	4079653.773613	    0.427817	    2.996137	    1.522972	    0.438246	 2522.826443	
   80.816891	    0.838350	    0.699320	4079495.321302	    0.431200	    3.002235	    1.553756	    0.438587	 2522.297029	
   80.699353	    0.858983	    0.684152	4079289.195562	    0.443171	    3.004011	    1.594928	    0.455901	 2524.208981	
   80.773660	    0.877484	    0.670503	4079171.132999	    0.438086	    3.008256	    1.619931	    0.462420	 2525.487305	
   80.547382	    0.891340	    0.660565	4078934.403378	    0.455379	    3.006618	    1.680724	    0.502130	 2531.909612	
   80.612757	    0.903408	    0.649520	4078804.312963	    0.450761	    3.008988	    1.723162	    0.516918	 2527.002378	
   80.599451	    0.907977	    0.641910	4078684.043185	    0.444838	    3.007391	    1.746106	    0.512198	 2525.914134	
   80.604337	    0.918904	    0.636045	4078633.153212	    0.426828	    3.004047	    1.698005	    0.492434	 2521.246291	
   80.652025	    0.931981	    0.631700	4078480.391391	    0.429951	    3.000486	    1.730830	    0.509564	 2523.045822	
   80.845848	    0.935569	    0.628418	4078423.085704	    0.414708	    3.002094	    1.752748	    0.488211	 2521.262716	
   80.778501	    0.930679	    0.628221	4078329.087726	    0.409036	    2.999320	    1.772533	    0.495020	 2527.276935	
   80.842871	    0.941171	    0.624681	4078225.537528	    0.404320	    2.999981	    1.762424	    0.482489	 2532.409111	
   80.866798	    0.952415	    0.621156	4078086.006840	    0.407304	    3.001234	    1.783251	    0.497994	 2535.092663	
   80.828774	    0.947296	    0.622232	4077949.630828	    0.409899	    3.000335	    1.819669	    0.497540	 2538.573723	
   80.727529	    0.944617	    0.625376	4077734.579072	    0.426595	    2.997541	    1.896112	    0.528701	 2536.690147	
   80.850923	    0.946858	    0.629542	4077673.128038	    0.412524	    2.995661	    1.883775	    0.506842	 2539.549792	
   80.652958	    0.937784	    0.636142	4077518.437008	    0.418283	    3.002134	    1.935009	    0.539904	 2543.938676	
   80.713650	    0.934568	    0.644599	4077322.221635	    0.429733	    3.001361	    1.986606	    0.548738	 2545.272368	
   80.763964	    0.931934	    0.652361	4077185.033622	    0.429089	    3.003013	    1.999518	    0.550479	 2551.493593	
   80.774637	    0.930260	    0.657891	4076983.102525	    0.439997	    2.999986	    2.060638	    0.564897	 2547.686839	
   81.021988	    0.941541	    0.666111	4076795.616376	    0.445914	    2.999483	    2.089164	    0.566924	 2544.567314	
   81.074120	    0.937998	    0.669825	4076688.497655	    0.437705	    2.995860	    2.104917	    0.555622	 2552.523088	
   81.003066	    0.931763	    0.675219	4076583.648105	    0.430326	    3.002166	    2.110514	    0.559133	 2548.118976	
   80.909976	    0.932250	    0.680663	4076359.371180	    0.445704	    3.001003	    2.186303	    0.594865	 2556.254535	
   80.964874	    0.929315	    0.687043	4076222.679631	    0.442769	    3.002951	    2.206343	    0.592140	 2560.153371	
   80.934084	    0.927856	    0.692790	4076094.284163	    0.438717	    3.004349	    2.225718	    0.597841	 2557.131414	
   80.929409	    0.922958	    0.696694	4076037.798812	    0.421672	    2.999866	    2.202773	    0.577491	 2559.023647	
   80.852129	    0.916763	    0.701255	4075891.616465	    0.423062	    3.000218	    2.221149	    0.588936	 2553.734425	
   80.864365	    0.909886	    0.710567	4075725.476372	    0.427986	    3.001677	    2.244983	    0.597727	 2551.571573	
   80.800233	    0.902779	    0.716786	4075555.344032	    0.433979	    3.004176	    2.292486	    0.606709	 2556.301780	
   80.842926	    0.902069	    0.719606	4075449.004704	    0.426948	    2.999977	    2.295418	    0.597173	 2561.216102	
   80.682094	    0.898993	    0.725251	4075243.184838	    0.439046	    3.008082	    2.351446	    0.632677	 2561.195171	
   80.693934	    0.904532	    0.730183	4074975.848471	    0.460352	    3.011836	    2.438967	    0.666423	 2565.786447	
   80.572434	    0.902819	    0.732256	4074825.622249	    0.458723	    3.007376	    2.475285	    0.685178	 2571.907983	
   80.558327	    0.899298	    0.737715	4074699.562646	    0.451970	    3.003674	    2.495294	    0.682959	 2569.838117	
   80.383883	    0.894751	    0.742751	4074586.680863	    0.443778	    3.003172	    2.502486	    0.694704	 2570.096059	
   80.454381	    0.897776	    0.747004	4074479.542656	    0.435153	    3.001431	    2.498521	    0.686315	 2567.042213	
   80.264027	    0.888189	    0.755418	4074343.442172	    0.433748	    3.001449	    2.521196	    0.701598	 2565.966546	
   80.202411	    0.883584	    0.761438	4074224.589741	    0.429025	    3.004398	    2.524932	    0.705277	 2566.405144	
   80.073159	    0.880428	    0.767639	4074128.858025	    0.421250	    2.997470	    2.520639	    0.709541	 2564.333139	
   80.002941	    0.878762	    0.772167	4074004.329462	    0.419324	    2.999054	    2.530054	    0.715485	 2564.286261	
   80.088264	    0.882290	    0.776594	4073816.270788	    0.428992	    2.999666	    2.574067	    0.725227	 2564.357958	
   80.165512	    0.881423	    0.781242	4073631.223536	    0.436764	    2.999421	    2.611746	    0.733310	 2563.181654	
   80.139896	    0.877944	    0.787103	4073440.475659	    0.445246	    2.997924	    2.662596	    0.747471	 2561.688349	
   80.081151	    0.878530	    0.790086	4073335.677511	    0.436528	    2.997583	    2.655848	    0.748796	 2554.809200	
   80.073568	    0.882276	    0.792207	4073223.609249	    0.430559	    3.000577	    2.658177	    0.746627	 2556.057818	
   80.051892	    0.885815	    0.793424	4073018.075069	    0.442526	    2.996251	    2.714381	    0.766000	 2556.421434	
   80.128461	    0.883708	    0.800524	4072865.744619	    0.442511	    2.995274	    2.736887	    0.765813	 2560.634473	
   79.984372	    0.881502	    0.806234	4072714.196254	    0.442801	    2.996365	    2.762552	    0.783962	 2565.402732	
   79.850352	    0.890285	    0.810018	4072506.067448	    0.454207	    2.998004	    2.827114	    0.818783	 2560.596089	
   79.709504	    0.886800	    0.812202	4072352.131110	    0.454246	    2.998577	    2.856509	    0.831375	 2556.588023	
   79.620845	    0.889388	    0.813972	4072117.277123	    0.469296	    2.996481	    2.933485	    0.860731	 2559.546930	
   79.524774	    0.893803	    0.815397	4071979.102856	    0.464527	    2.996819	    2.951125	    0.873773	 2556.427733	
   79.478484	    0.893637	    0.821134	4071826.134910	    0.463060	    2.996786	    2.977694	    0.883829	 2571.961934	
   79.525224	    0.888295	    0.826870	4071701.762075	    0.455538	    2.998423	    2.976383	    0.877623	 2589.555808	
   79.349854	    0.888733	    0.829624	4071603.991077	    0.444574	    2.997749	    2.972067	    0.885773	 2610.381652	
   79.281229	    0.882992	    0.833953	4071451.450825	    0.444156	    2.998510	    2.991507	    0.890587	 2637.500859	
   79.377506	    0.888370	    0.837042	4071361.040191	    0.431348	    2.996518	    2.971641	    0.881530	 2659.253549	
   79.464239	    0.887803	    0.836921	4071243.168370	    0.424446	    3.001938	    2.962249	    0.867604	 2682.226172	
